image_path,file_size_bytes,width,height,aspect_ratio,megapixels,format,mode,has_exif,exif_software,error,label
E:\Project\Fake News Detection\images\fake\4648.jpg,381275,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\4702.jpg,373577,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\4729.jpg,440448,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\473.jpg,576204,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\4733.jpg,454699,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\4742.jpg,602431,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\4750.jpg,427220,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\4768.jpg,489280,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\4783.jpg,447338,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\4787.jpg,476900,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\479.jpg,622689,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\4807.jpg,498528,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\4817.jpg,406230,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\482.jpg,417218,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\4826.jpg,435869,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\4836.jpg,528702,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\4845.jpg,427177,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\4848.jpg,414870,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\4856.jpg,452224,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\4858.jpg,570848,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\4868.jpg,376534,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\4873.jpg,457830,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\4881.jpg,485464,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\4891.jpg,391292,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\4897.jpg,379246,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\4899.jpg,399745,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\49.jpg,370141,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\4906.jpg,413880,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\4910.jpg,543952,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\4912.jpg,414016,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\4924.jpg,611467,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\4928.jpg,422110,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\4931.jpg,525815,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\4932.jpg,491374,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\4939.jpg,508601,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\4942.jpg,490859,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\495.jpg,438589,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\4950.jpg,451895,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\4973.jpg,452669,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\498.jpg,437573,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\4980.jpg,531287,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\4987.jpg,368536,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\4989.jpg,370939,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\499.jpg,433888,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\50.jpg,343013,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5012.jpg,352060,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5023.jpg,360588,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5026.jpg,553616,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5028.jpg,392980,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\503.jpg,383075,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5035.jpg,407755,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5040.jpg,437504,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\505.jpg,436767,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5056.jpg,475097,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5061.jpg,515821,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5068.jpg,479750,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\507.jpg,474361,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5070.jpg,479773,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5078.jpg,467303,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5089.jpg,435300,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5095.jpg,555413,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5098.jpg,324982,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5113.jpg,477535,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5114.jpg,560839,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5133.jpg,360766,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5140.jpg,442712,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5141.jpg,657099,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5147.jpg,363453,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5161.jpg,538917,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5193.jpg,570591,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5196.jpg,329927,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5200.jpg,578200,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5206.jpg,545726,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\521.jpg,492346,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5210.jpg,447287,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5223.jpg,538580,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5232.jpg,424649,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5239.jpg,514870,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5246.jpg,416847,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5250.jpg,567008,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\527.jpg,385534,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\529.jpg,488430,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\531.jpg,567886,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5344.jpg,447151,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5351.jpg,427666,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5355.jpg,457080,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5375.jpg,496250,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5414.jpg,452817,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5415.jpg,353025,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5436.jpg,381792,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5438.jpg,314292,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5439.jpg,542805,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5448.jpg,653607,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5462.jpg,442137,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5471.jpg,500606,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5482.jpg,323875,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5492.jpg,670533,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\552.jpg,515932,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5525.jpg,522360,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5527.jpg,562561,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\553.jpg,416535,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5531.jpg,578875,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5533.jpg,483978,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5548.jpg,372734,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5553.jpg,313161,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5555.jpg,402681,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5568.jpg,434847,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5576.jpg,607421,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\558.jpg,467563,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5595.jpg,562317,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5602.jpg,497604,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5606.jpg,485922,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\561.jpg,333316,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5622.jpg,580910,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5623.jpg,444989,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5632.jpg,563227,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\564.jpg,462505,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5640.jpg,717563,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5652.jpg,362716,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5658.jpg,466485,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5659.jpg,603189,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5664.jpg,480647,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5667.jpg,404835,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\567.jpg,401638,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5677.jpg,546867,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5682.jpg,692703,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5685.jpg,411180,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\569.jpg,494170,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5700.jpg,470532,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5714.jpg,490378,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5721.jpg,515964,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5733.jpg,466182,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5741.jpg,369605,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5743.jpg,432034,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5745.jpg,439233,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5759.jpg,546982,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\576.jpg,371513,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5771.jpg,370522,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5775.jpg,516364,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5781.jpg,400657,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5789.jpg,399901,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\579.jpg,450128,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5791.jpg,418697,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5792.jpg,370215,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5794.jpg,438684,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5808.jpg,408555,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\581.jpg,349662,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5826.jpg,436617,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5834.jpg,431403,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5836.jpg,453999,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5838.jpg,639831,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5853.jpg,401397,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5865.jpg,394441,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5869.jpg,380488,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5883.jpg,329160,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5895.jpg,372908,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5899.jpg,457127,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5903.jpg,594133,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5907.jpg,455920,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\591.jpg,356018,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5919.jpg,515268,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5923.jpg,408526,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5927.jpg,395707,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5931.jpg,517760,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5938.jpg,396357,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5942.jpg,719261,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5955.jpg,477997,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5962.jpg,357346,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5974.jpg,492928,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5982.jpg,568633,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5984.jpg,461867,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\5986.jpg,458313,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\6000.jpg,444629,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\6012.jpg,466222,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\6016.jpg,373215,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\6035.jpg,335166,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\6042.jpg,508863,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\6054.jpg,336311,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\6062.jpg,418335,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\6064.jpg,589342,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\6066.jpg,319621,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\6080.jpg,433267,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\6092.jpg,406539,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\6096.jpg,444314,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\6104.jpg,327923,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\6116.jpg,679823,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\6124.jpg,595820,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\6126.jpg,443361,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\6128.jpg,642573,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\6142.jpg,545912,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\6154.jpg,398325,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\6158.jpg,374610,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\6162.jpg,473014,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\6164.jpg,442723,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\6165.jpg,364800,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\6173.jpg,388414,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\6202.jpg,305784,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\6204.jpg,374247,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\6206.jpg,281121,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\6217.jpg,390497,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\622.jpg,511343,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\6224.jpg,579709,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\6225.jpg,399039,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\6229.jpg,455205,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\6230.jpg,459504,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\6234.jpg,612226,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\624.jpg,307406,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\6240.jpg,498818,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\6243.jpg,421559,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\6246.jpg,418179,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\6250.jpg,406003,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\6270.jpg,488582,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\6271.jpg,365790,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\628.jpg,445306,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
E:\Project\Fake News Detection\images\fake\6287.jpg,554955,1408,768,1.833333333,1.081344,JPEG,RGB,FALSE,none,,fake
