image_path,label,split,cisf_neighbour_mean_similarity,cisf_neighbour_max_similarity,cisf_fused_pca_00,cisf_fused_pca_01,cisf_fused_pca_02,cisf_fused_pca_03,cisf_fused_pca_04,cisf_fused_pca_05,cisf_fused_pca_06,cisf_fused_pca_07,cisf_fused_pca_08,cisf_fused_pca_09,cisf_fused_pca_10,cisf_fused_pca_11,cisf_fused_pca_12,cisf_fused_pca_13,cisf_fused_pca_14,cisf_fused_pca_15,cisf_fused_pca_16,cisf_fused_pca_17,cisf_fused_pca_18,cisf_fused_pca_19,cisf_fused_pca_20,cisf_fused_pca_21,cisf_fused_pca_22,cisf_fused_pca_23,cisf_fused_pca_24,cisf_fused_pca_25,cisf_fused_pca_26,cisf_fused_pca_27,cisf_fused_pca_28,cisf_fused_pca_29,cisf_fused_pca_30,cisf_fused_pca_31
E:\Project\Fake News Detection\images\fake\5826.jpg,fake,train,0.711302161,0.765349388,0.168998525,-0.182094902,0.261166215,0.065454192,0.174010053,0.080714539,0.194471493,-0.111199901,0.045177698,-0.040970147,0.073318481,-0.023490084,-0.014677081,-0.06591849,0.063365199,0.044822935,0.057852659,-0.120792829,0.133850038,0.116982363,0.035912845,-0.030133219,0.021987516,0.039276738,-0.029536592,0.017640987,0.002891383,-0.0663867,-0.022413842,-0.038073063,0.08592809,0.11364834
E:\Project\Fake News Detection\images\fake\5834.jpg,fake,train,0.696961284,0.739534676,0.176313773,0.098674558,0.186891839,-0.047122449,0.101883896,-0.143888444,0.048618019,-0.084046476,0.041598115,0.013973243,-0.018345259,0.013108687,0.071885474,-0.1474334,0.12699382,-0.029159503,-0.062336605,-0.182487473,0.042036019,0.064551041,-0.132048592,-0.111533828,-0.101300552,-0.050979011,-0.177024737,0.014338871,-0.026721494,0.126247793,-0.068361081,0.123575427,-0.068053074,-0.020474588
E:\Project\Fake News Detection\images\fake\5836.jpg,fake,train,0.697744071,0.761817813,0.101999171,0.127821773,0.275347769,0.045220036,-0.027151842,0.00289546,-0.074569218,-0.054150257,-0.130476013,0.122663908,0.113229439,0.080426261,-0.043700475,-0.054546513,-0.060134273,0.083879896,0.058058605,-0.011120526,-0.062850967,0.018994933,-0.006344193,-0.00324002,0.090911008,-0.053598553,-0.0721469,-0.018913504,0.02374462,0.099781059,-0.142480463,0.032757986,-0.053131349,-0.030259306
E:\Project\Fake News Detection\images\fake\5838.jpg,fake,train,0.732073426,0.767287612,-0.033487167,-0.014976426,0.272846729,-0.107978895,0.186310723,0.02887892,0.076480798,-0.078512892,-0.018758604,0.017164683,-0.009870552,0.07677722,-0.020229492,-0.101424411,0.146054044,0.042484447,-0.067397952,-0.17001681,-0.045843393,0.049651243,-0.160059929,-0.153092429,-0.185042739,-0.057457272,-0.164911777,0.021481004,-0.047205757,0.071437597,-0.053184792,0.146557674,-0.06896475,0.005783468
E:\Project\Fake News Detection\images\fake\5853.jpg,fake,train,0.801323116,0.807210028,0.407157272,0.215700835,0.080336049,-0.15511772,-0.138648808,0.124697797,-0.30567494,0.04117313,0.155068472,0.036061905,-0.090639941,0.014195378,0.115226768,-0.093560308,0.021182774,0.016267987,-0.103360832,-0.007594422,-0.051325805,-0.087195307,-0.049766853,0.029401315,-0.106169224,0.082914621,-0.008929762,0.020438539,0.062915362,-0.102131307,-0.060131572,-0.039889283,0.054082114,0.018083293
E:\Project\Fake News Detection\images\fake\5865.jpg,fake,train,0.563549817,0.572765946,-0.053586666,0.263273805,-0.205209374,0.139724001,-0.017747294,0.103078291,0.10950987,0.008676502,0.154463097,0.122060992,0.119934343,0.049422309,0.097791657,-0.072300054,-0.011283962,0.116508737,-0.164994419,-0.246935755,0.089369074,0.068456441,0.04899032,-0.067540482,0.001599317,-0.019050244,-0.022189418,0.191173047,-0.070762634,0.021425106,0.064073741,-0.026139952,-0.008588665,-0.055214118
E:\Project\Fake News Detection\images\fake\5869.jpg,fake,train,0.918402076,1,0.260665864,0.181448787,0.020275287,0.047579061,0.033425234,-0.17167148,0.050686471,0.117112234,-0.282978117,-0.053908139,0.19068636,-0.000621736,-0.082203329,-0.033640277,-0.063867517,-0.025571367,0.010004072,0.080408767,0.147480279,-0.009655696,-0.220918983,0.105450265,-0.125508547,0.014101304,0.13615863,0.003266782,-0.064222001,0.052893072,0.058873385,0.0177278,0.019002438,0.016979789
E:\Project\Fake News Detection\images\fake\5883.jpg,fake,train,0.594932735,0.639582872,0.167562291,0.020870529,-0.089399852,-0.165818945,-0.195591867,-0.24687615,-0.031421889,0.092231981,0.118018672,0.015474051,-0.048939437,0.020512478,0.037681382,-0.169533953,-0.133158058,0.091063619,0.067022733,0.028906779,-0.041912593,0.051365167,-0.01699915,-0.005153771,0.017493283,0.105863072,0.04011818,-0.014482955,-0.0683406,-0.136800572,-0.016743416,0.095568977,0.018208332,0.034922317
E:\Project\Fake News Detection\images\fake\5895.jpg,fake,train,0.70659852,0.742353439,0.017461274,0.253843516,-0.30381459,0.076359734,0.011837151,-0.003140493,-0.080073118,-0.010288571,-0.203315541,-0.097672299,0.105128139,0.018800132,0.006404927,-0.103873499,-0.027425211,-0.081158474,0.143151402,-0.102298528,0.039699148,-0.103040516,0.038308632,-0.111946985,-0.10067717,0.093598709,-0.061366104,-0.079671867,0.100021183,-0.008201579,0.037209306,0.002329517,-0.060466155,0.002357789
E:\Project\Fake News Detection\images\fake\5899.jpg,fake,test,0.599950314,0.614172459,0.06937106,0.181964546,0.167207494,-0.008316971,-0.047787208,-0.151935965,-0.039998867,0.238132104,-0.013350945,-0.06029531,0.049102057,0.168680102,-0.093876615,-0.02217323,-0.215508386,-0.089406714,0.110250816,-0.038575418,-0.006736763,-0.122737654,-0.005997997,-0.063849419,-0.073825955,0.099855989,-0.006148787,-0.071086377,-0.028343558,0.036118865,-0.013809144,0.015342742,0.02811145,0.054732095
E:\Project\Fake News Detection\images\fake\5903.jpg,fake,train,0.691541493,0.756393552,0.133977234,-0.198994875,0.140247598,0.234834641,0.177508727,-0.05865458,0.000925406,0.244256377,-0.034891479,0.007630294,-0.031986605,-0.00892765,-0.024453813,0.033086613,-0.006348133,0.003464706,-0.002261524,-0.102835424,-0.064704098,-0.013060495,0.007668379,0.030940531,0.007093757,-0.036144093,0.086521924,0.034762438,-0.06343358,-0.012244864,0.036335457,0.019968819,-0.053594213,0.047244083
E:\Project\Fake News Detection\images\fake\5907.jpg,fake,train,0.600276828,0.619591236,-0.039333284,0.241403386,-0.448560834,0.037959203,-0.026612584,-0.038338099,-0.04404451,0.108029187,0.017967205,0.027932452,0.07695435,-0.003752573,0.050264116,0.054390274,-0.006664529,0.050593935,-0.008948551,-0.083550394,0.034621578,-0.019779859,-0.07831876,0.035133287,-0.080887407,-0.007420628,0.028239006,0.043616325,-0.00543386,-0.051433783,0.028791897,0.002935591,-0.01992226,-0.136483014
E:\Project\Fake News Detection\images\fake\591.jpg,fake,test,0.680692017,0.696080863,0.261255175,0.138072073,0.055735104,0.010436252,0.009386155,-0.168177411,-0.035718754,-0.037613787,0.073923945,-0.057985023,0.049337227,0.023461394,0.032100633,-0.078752041,-0.105338082,0.017449787,0.049598604,0.002519503,0.088467374,0.135680482,-0.015299074,-0.089384422,0.004239887,0.049557623,-0.018039117,-0.013005897,0.044712298,0.0072245,-0.026400708,0.01276274,-0.112803809,-0.016445264
E:\Project\Fake News Detection\images\fake\5919.jpg,fake,train,0.737155199,0.756102622,-0.121384829,-0.254296005,-0.016648265,0.43156895,-0.045481432,0.062176935,-0.002562663,0.007699153,0.083057545,-0.062246576,0.120076425,-0.172126949,-0.045489531,-0.054460216,0.144080624,-0.000439424,-0.050983042,-0.006840198,0.067529656,-0.067404456,-0.055403229,-0.00976037,0.032536998,-0.046203665,-0.066326626,0.019101346,-0.005277186,-0.026383303,-0.005365296,0.0583199,0.076593086,-0.024853043
E:\Project\Fake News Detection\images\fake\5923.jpg,fake,test,0.979359925,0.999999881,0.178968787,-0.396851391,0.073811121,-0.256725729,0.251957715,-0.043672353,0.066071659,-0.058134161,0.060322426,0.11875242,0.080150083,-0.231479734,0.012494422,0.019636309,-0.16524677,-0.077170216,0.03966118,-0.088077404,-0.051828429,-0.073395796,0.052480791,0.054107103,0.006698146,-0.001860015,0.009387923,-0.006371722,0.057851069,0.020895317,0.056887917,0.071496211,0.004659392,0.074307159
E:\Project\Fake News Detection\images\fake\5927.jpg,fake,test,0.778654873,0.798159719,0.418950886,0.248112291,0.008980092,-0.02254007,-0.096853212,0.22241877,-0.006977106,0.00432975,-0.02228155,-0.012370795,-0.113788657,-0.006320342,-0.022607462,0.114605859,0.116557509,-0.063492931,-0.06828846,0.043378279,-0.035637312,-0.035047214,-0.022575941,0.011412337,-0.003640912,-0.011573337,0.069653824,-0.005800888,0.060997538,0.095907867,-0.030342765,0.055978082,-0.028380938,-0.071596436
E:\Project\Fake News Detection\images\fake\5931.jpg,fake,train,0.749993324,0.758186579,0.113252789,0.10131453,0.157630295,0.002732937,-0.325616986,-0.024690067,0.355803907,0.034540392,0.045244623,-0.035116863,-0.036227621,0.021479879,-0.063991457,0.081957243,-0.048141092,0.121132925,0.215331212,-0.073209509,0.005209779,-0.027175238,-0.001218667,-0.020423178,0.028528452,0.009828628,0.013070738,-0.008308865,0.005365873,-0.032828253,-0.047671493,0.012761463,0.012462344,-0.033630669
E:\Project\Fake News Detection\images\fake\5938.jpg,fake,test,0.874773324,0.947005153,-0.079687081,-0.313293457,-0.187020779,0.040862411,-0.223884746,-0.055127487,-0.185891554,-0.116773225,-0.11413382,-0.080749989,-0.055594187,-0.031850599,0.130197346,-0.086794734,-0.07110469,0.103654854,0.025393724,0.033213004,-0.009089164,0.104293622,-0.028906506,0.007218465,-0.096089736,0.017374869,-0.028240992,-0.060080066,0.066513859,-0.077097408,-0.07147333,0.047070302,0.009436369,0.003081568
E:\Project\Fake News Detection\images\fake\5942.jpg,fake,test,0.802774072,0.839603901,-0.186444387,-0.204224586,0.055748887,0.380239815,-0.084350392,-0.005235754,-0.093773283,0.019741563,0.020789294,0.056325778,-0.046522744,0.119303174,-0.064525127,0.066933207,-0.005575292,-0.098404534,0.002561197,-0.04728739,-0.024689224,0.002286138,0.007505865,0.032705266,0.081896856,0.026211608,0.029820981,0.007301286,0.074937798,0.011727914,-0.005988151,-0.014178377,-0.000100628,0.007649697
E:\Project\Fake News Detection\images\fake\5955.jpg,fake,train,0.538787127,0.5665434,0.087520219,0.119164139,-0.04400235,0.063998267,0.081096433,-0.002424303,0.055539865,-0.250865012,0.004142039,-0.100031137,0.037732314,-0.033323552,-0.110556372,-0.133440733,-0.025885761,-0.123168528,0.045122888,-0.014229628,0.051134601,0.05150551,0.044199433,-0.077420242,-0.064419888,0.066878855,-0.081166215,-0.012083047,0.048643775,-0.148753464,0.031773008,-0.001095162,0.063450471,-0.0851795
E:\Project\Fake News Detection\images\fake\5962.jpg,fake,train,0.893235087,0.893235087,0.127801463,-0.273840517,-0.372962594,-0.27922368,0.026301559,0.026902124,0.052127298,0.109368242,0.046425365,0.092387326,0.004881447,0.055190958,0.023750966,-0.009742337,0.038077682,-0.02843797,-0.037567057,0.056474682,0.011417337,-0.017089147,0.008675951,-0.036740143,0.014202047,0.039223544,-0.00950411,-0.028196461,-0.048665613,0.047459155,-0.056009099,-0.017652916,0.004708346,-0.050237842
E:\Project\Fake News Detection\images\fake\5974.jpg,fake,test,0.656656384,0.676656127,0.000667341,0.238277912,-0.300075799,0.090124324,0.091275856,-0.008204537,0.039022699,-0.17330572,0.076169252,-0.18223615,0.039509945,0.030708544,-0.004102096,-0.078993201,0.064740621,0.10538251,0.183395877,-0.077353701,-0.004469238,0.039000254,-0.01899099,-0.042817317,-0.06315206,-0.058231808,0.002404904,0.192992792,0.084493332,0.068121314,0.003750991,-0.007040011,0.033775263,-0.081252597
E:\Project\Fake News Detection\images\fake\5982.jpg,fake,test,0.624904037,0.666971445,0.098890334,0.086820945,-0.02533447,0.017086715,0.036761187,-0.283467412,0.034805715,0.042530477,0.02467557,0.029627904,0.080462322,-0.102216624,0.038767643,0.017151285,-0.040230535,-0.022052931,0.002494153,0.013620049,0.001143262,-0.066070572,0.03854847,-0.046391442,-0.023300312,0.07588248,0.031241836,-0.080517083,-0.069386244,-0.057483952,0.027682532,0.055957362,0.007671192,-0.022430837
E:\Project\Fake News Detection\images\fake\5984.jpg,fake,train,0.666988552,0.736309171,0.164936781,0.085360408,0.059769414,0.037856482,0.0897341,-0.160937995,-0.049631499,-0.03799805,-0.02074909,-0.105558746,-0.0290411,0.071256436,0.033510238,-0.11291682,0.060134355,0.0984139,0.15764527,0.016860971,-0.089914083,-0.004144966,-0.075095318,-0.024113525,0.028682172,0.011583716,-0.07114692,-0.037871491,0.06154066,-0.019263845,0.044376526,-0.017902397,-0.028415551,-0.186388731
E:\Project\Fake News Detection\images\fake\5986.jpg,fake,train,0.72668618,0.744449198,0.359617293,-0.092976049,0.189236403,-0.028107988,0.227502555,0.205688432,-0.068072148,-0.045798648,0.015048084,-0.176774845,-0.201262712,0.042995356,0.038229696,0.019449413,-0.01478416,0.027456911,-0.041709349,-0.101463102,-0.000247248,0.011040876,-0.022753084,0.03611758,0.001530275,-0.022739751,0.08751376,0.083542638,0.006113133,-0.016042702,0.063221082,-2.02E-05,-0.023323495,0.076114245
E:\Project\Fake News Detection\images\fake\6000.jpg,fake,test,0.677938581,0.85756284,0.04527308,0.055819187,-0.068848178,0.041536756,0.037267361,-0.195455715,-0.051069595,-0.055839062,-0.075971365,0.00294634,0.019000435,-0.134607315,0.037051082,0.08260081,0.036498841,0.107809901,0.01686931,0.112810746,0.071395785,0.128446132,-0.16075626,0.005299799,-0.048031524,0.044700593,-0.136784256,-0.072256893,0.040626727,-0.031698726,-0.030533731,0.07351274,0.048810072,-0.020879619
E:\Project\Fake News Detection\images\fake\6012.jpg,fake,train,0.570411384,0.575153589,0.140779912,0.12192069,-0.121812508,0.154942617,0.078457333,-0.188614443,0.067954406,-0.207599819,0.089439139,-0.047595304,0.066426791,-0.074641801,0.005076663,-0.05138259,0.098966569,0.039728593,0.066425629,-0.003178612,-0.017003158,-0.11727874,-0.093874596,-0.29575935,-0.074413113,-0.054631155,-0.032558929,0.031171428,-0.066405505,-0.04048394,-0.002477889,-0.064627752,-0.032704066,6.25E-05
E:\Project\Fake News Detection\images\fake\6016.jpg,fake,train,0.701754689,0.751144648,0.008964994,-0.01316826,-0.10218963,0.060561471,0.205119029,0.092970096,-0.02284223,-0.000349414,-0.257606387,-0.113125212,-0.01008008,0.075219914,-0.030991539,-0.102444477,0.001016676,0.086201347,0.102586851,0.035923731,-0.025666241,-0.160457343,0.033647094,-0.109614246,-0.082217507,0.044853207,-0.08046633,-0.093166858,0.133063108,-0.026817031,-0.00051265,-0.05227609,-0.023261458,-0.05110912
E:\Project\Fake News Detection\images\fake\6035.jpg,fake,test,0.79136622,0.916195869,0.019642785,-0.10454274,-0.058849767,0.004490647,0.447132528,0.076208316,0.202068105,-0.008091146,0.108319819,0.139165804,0.00977914,-0.165993869,0.064214997,-0.012350887,-0.111110881,-0.148352072,0.03262645,0.015234068,-0.022575304,-0.053774618,-0.001408573,0.015515357,0.044995114,0.046786491,-0.011503626,-0.0917041,0.107620083,0.065667957,-0.029885583,0.125093669,-0.035273261,-0.077582367
E:\Project\Fake News Detection\images\fake\6042.jpg,fake,train,0.752105117,0.760171354,0.126715899,-0.134099483,-0.297834724,-0.048149861,0.174699247,-0.032175273,0.081790037,0.122217588,0.004126786,0.019818762,-0.078697786,0.109646715,0.02724839,-0.10631752,0.036119107,0.006085493,-0.058970254,0.031267554,0.036980115,-0.021537535,-0.02189219,-0.038598925,0.077787548,-0.045016292,-0.03889744,-0.051267035,0.00811277,0.042260114,-0.035357267,0.091758862,-0.030680679,-0.096698493
E:\Project\Fake News Detection\images\fake\6054.jpg,fake,train,0.694547713,0.711012721,0.062004875,0.067772441,0.205015451,0.009026582,0.229772329,-0.088689215,0.136620477,-0.136276126,0.110476777,0.157877967,0.074722342,-0.213914797,0.047559921,-0.087112889,-0.147748247,-0.174240202,0.070984766,0.027122509,-0.075591721,-0.059299182,-0.030203145,-0.007457087,0.003058681,0.061185915,-0.016421149,-0.119598895,0.100355119,0.01253828,-0.025018619,0.152639106,-0.019223252,-0.034560304
E:\Project\Fake News Detection\images\fake\6062.jpg,fake,train,0.641070068,0.753568947,0.156804025,0.174750403,-0.090383932,-0.065098837,0.063270085,-0.053719308,-0.048117463,-0.180353016,0.020959605,-0.098661259,0.078601778,-0.051750511,0.023470741,-0.136262447,0.037566189,-0.113398023,-0.112996981,0.025363242,-0.050959405,0.011043694,0.123963796,-0.094276883,0.096920379,0.01858509,-0.074239559,0.0741117,-0.058013659,-0.031736262,0.074951664,-0.154313147,0.074543417,-0.051584713
E:\Project\Fake News Detection\images\fake\6064.jpg,fake,train,0.92164278,1,-0.106794484,-0.289531678,0.005835585,0.478068024,-0.120352209,0.051560182,-0.053735524,0.199341714,0.052279208,-0.070538446,-0.000204542,-0.074697986,0.062099032,-0.0131513,0.015603899,0.005527652,-0.0657451,-0.033676729,0.045376208,-0.082081541,0.057212245,0.011782045,-0.045335319,0.01356424,-0.032299936,-0.015081397,-0.065553941,0.050317064,-0.033699896,-0.010827606,-0.032703813,0.034983154
E:\Project\Fake News Detection\images\fake\6066.jpg,fake,train,0.564881742,0.625265837,-0.092048734,0.176748335,-0.271601468,0.060419135,0.137128904,0.013362859,-0.029386189,-0.063284919,0.050102707,-0.036169879,0.037205797,-0.011142348,0.058944449,-0.105644889,0.029946534,-0.055395704,0.103020795,0.079121843,-0.047916614,-0.027858103,-0.146334425,0.146254882,-0.039353963,0.015278228,-0.061843086,-0.116001047,-0.051258132,-0.075772464,0.086985461,0.105251499,-0.029075263,0.003879996
E:\Project\Fake News Detection\images\fake\6080.jpg,fake,train,0.565160453,0.577666521,-0.026966987,0.109244823,-0.104040891,0.016247509,0.040225375,-0.158743218,-0.184198663,-0.070950516,-0.008723081,-0.123000361,-0.014192229,0.026459286,0.011874196,0.019694675,0.137626052,0.105905816,-0.006595572,0.038150366,-0.12168254,0.036820538,0.09198755,-0.047496747,0.00865831,0.10307359,0.011304106,0.030894104,0.085222133,-0.015987407,-0.057710744,0.050566129,-0.069316074,-0.045589697
E:\Project\Fake News Detection\images\fake\6092.jpg,fake,train,0.838182271,0.922439933,-0.070243694,0.20398052,-0.306529373,0.017201176,0.09583649,0.063387595,-0.016376367,-0.134366646,0.145818621,-0.086371921,-0.11823193,0.021747028,0.021059927,-0.049907897,0.156279281,-0.118336752,0.117617719,0.054622319,0.086828932,0.146219149,-0.041938178,-0.030432761,0.0400731,-0.111417897,-0.073107056,-0.028626408,-0.165481284,-0.066675626,0.145003691,0.048918184,-0.175732151,0.075696401
E:\Project\Fake News Detection\images\fake\6096.jpg,fake,train,0.73059541,0.739795327,-0.100576214,0.310746431,-0.255670995,0.094938293,-0.008675912,0.159567118,0.008341691,-0.057779018,-0.231487691,0.011680826,0.096618533,0.068399303,-0.076311789,-0.044330388,-0.074116968,-0.066759691,0.188716799,-0.080704093,0.022131946,-0.152163476,-0.041066371,-0.008693327,-0.059069235,0.08593294,-0.01864483,-0.006923652,0.059384208,-0.007157555,-0.030913068,-0.038639013,-0.051174134,0.06803035
E:\Project\Fake News Detection\images\fake\6104.jpg,fake,test,0.840049267,0.856447935,0.22097984,-0.33864513,-0.03695529,-0.29297781,0.077210568,-0.075244665,-0.006096886,0.035172127,-0.028724354,-0.001549933,-0.036895644,0.018627964,-0.056828383,-0.007241786,-0.092304796,0.076160923,0.033609673,0.007711977,0.01745975,0.042950865,0.056550786,-0.017850161,-0.025575526,-0.068977125,-0.008615125,0.034172889,0.008109786,0.019794717,0.043710522,0.044831567,-0.008809499,0.024796203
E:\Project\Fake News Detection\images\fake\6116.jpg,fake,train,0.848914981,0.877963543,-0.219114393,-0.192408264,0.154673085,0.335238636,-0.109698094,0.182207376,0.068601228,-0.099565528,0.117585652,0.060052581,0.077047117,0.002000384,0.025573129,-0.066706128,-0.073025264,-0.006118024,-0.064416878,0.074503869,0.103486195,0.010575265,-0.055876855,-0.012367649,0.016030602,0.014779088,-0.046506397,0.042393073,-0.040529586,-0.052403394,-0.056361411,0.027108114,-0.00647734,0.068278216
E:\Project\Fake News Detection\images\fake\6124.jpg,fake,train,0.879472077,0.917132735,0.422596663,0.041786622,-0.030380098,-0.283942252,-0.17878367,0.031247318,-0.292174876,-0.002411371,0.13547644,0.087692365,0.010119339,-0.094051756,0.000715647,-0.041378051,0.025660317,-0.036653109,0.006722176,-0.006803068,0.033855088,-0.040831175,0.026256125,-0.00809471,-0.000882255,-0.011832369,0.039950136,0.012405976,0.006398899,0.063120566,-0.064290024,-0.054723669,-0.027848898,-0.02980466
E:\Project\Fake News Detection\images\fake\6126.jpg,fake,test,0.74531877,0.75044024,0.319151789,0.225527495,0.25358668,0.028791577,0.063919887,0.185355604,-0.160943687,-0.098334849,0.182083607,0.02801875,-0.066708043,0.029891156,0.011422217,0.016914017,-0.017681599,-0.022218676,-0.08436279,0.074980989,0.040779859,0.008970658,-0.020265732,0.070631489,-0.016662389,0.047999091,-0.023184417,-0.051509574,0.001074314,-0.085582636,-0.009490356,-0.07613007,0.024114262,-0.019841723
E:\Project\Fake News Detection\images\fake\6128.jpg,fake,test,0.582286894,0.603678107,0.086668327,0.11884252,0.166531712,-0.008591838,-0.010743286,-0.126455173,0.035052016,-0.086282715,0.080955163,-0.053705376,0.161379695,0.059559815,-0.132670477,-0.277861565,0.067933246,0.124588713,-0.023605417,0.010488793,-0.129629761,-0.116361611,0.059404287,0.023575064,0.170192376,0.022335567,-0.110359423,0.096143059,0.021872558,0.003519565,-0.041612595,-0.034588397,0.01427637,0.01939033
E:\Project\Fake News Detection\images\fake\6142.jpg,fake,train,0.709082663,0.735217214,-0.172729358,-0.142916143,-0.049496181,0.032683212,-0.120885789,-0.019084111,-0.125909105,-0.121172585,-0.162904218,-0.044515688,-0.008001171,-0.021175779,0.047342304,-0.092368037,-0.080384344,0.132894978,-0.037429433,0.116656005,-0.039322648,0.154113367,-0.033522617,0.013216523,-0.062543884,-0.069699727,-0.020937691,-0.09770795,0.104707703,0.015080244,-0.046828281,-0.012437761,-0.06361077,0.002445958
E:\Project\Fake News Detection\images\fake\6154.jpg,fake,train,0.800630391,0.800630331,0.045636844,-0.218469366,-0.283828974,-0.284476042,0.031107085,0.07739225,0.044327784,0.06884481,0.063375697,0.1937989,0.031428009,0.070615545,-0.048569739,-0.043096226,0.046568267,0.042736802,0.001350637,0.167383432,0.02009158,0.002933405,0.017210692,-0.026640359,-0.005378974,-0.011508049,-0.024233811,-0.012475656,0.007855166,0.007365776,-0.001083169,0.014345078,-0.025426736,-0.051459529
E:\Project\Fake News Detection\images\fake\6158.jpg,fake,train,0.977582932,0.977582932,0.121755943,-0.26430285,-0.370552838,-0.274701416,0.063037001,0.016213186,0.058847148,0.088802859,0.04627065,0.130014896,0.025223557,0.040563386,-0.038831815,0.017173916,0.029903473,-0.041095287,-0.028863782,0.093690969,0.075818256,0.023378871,0.015580703,0.003467004,0.082937516,0.019803176,-0.031612277,-0.017068099,-0.016330611,0.008899089,-0.030310061,-0.017453996,-0.016284743,-0.074160479
E:\Project\Fake News Detection\images\fake\6162.jpg,fake,train,0.813081145,0.834975839,0.379629701,0.267252892,0.209409997,0.020062258,0.066444874,0.106158346,-0.274427593,-0.023529945,0.08277975,0.079946481,-0.055854298,-0.071897075,0.043873731,0.059671596,0.103603713,-0.041475646,-0.099226169,0.063483037,0.055221424,-0.06014334,0.022034286,-0.002355075,-0.031857122,0.024590703,0.026882403,-0.037526436,0.023611614,-0.059860874,-0.023779547,-0.048018213,-0.034042571,-0.01132667
E:\Project\Fake News Detection\images\fake\6164.jpg,fake,train,0.745065391,0.77166301,-0.17215468,-0.25527966,-0.046637144,-0.331698865,-0.059030559,0.095651165,-0.017815446,0.156279638,0.071679026,-0.099655911,0.072987653,0.129002631,0.047014568,0.129134566,0.025284555,-0.066467285,-0.041279055,0.05209912,0.066215537,-0.108643524,0.04660143,-0.044620987,0.059019413,-0.002020472,-0.026943419,0.068390623,0.046512678,0.013585316,0.124389999,-0.024933811,-0.009936682,-0.023772601
E:\Project\Fake News Detection\images\fake\6165.jpg,fake,train,0.648802996,0.668491602,-0.09287174,0.304583937,-0.328177601,0.09784326,0.047403362,0.054935217,-0.065557331,-0.029942011,-0.027393879,-0.075889319,0.017374275,0.100309812,-0.011638826,0.024131984,-0.128577977,0.008365601,0.003368418,-0.100206196,0.010308233,0.095919788,-0.018923311,0.081941687,0.10303203,0.017557103,-0.014634389,0.036502037,0.006970187,0.030913685,-0.064810775,0.130372137,-0.043800578,0.089180715
E:\Project\Fake News Detection\images\fake\6173.jpg,fake,train,0.626390338,0.683399916,0.01187206,0.177386448,-0.11549747,0.108733043,0.090637177,-0.173094243,0.052644238,-0.096530698,0.025179079,-0.013146178,0.02287215,-0.12108817,0.037146404,-0.059749015,-0.01650021,-0.090757132,-0.080116637,0.049337573,0.099978805,-0.027637593,-0.001132543,-0.068825528,-0.011566681,0.004248918,0.068511896,-0.076148674,-0.031532571,0.023713483,0.011730772,0.018406479,0.025158994,0.054744184
E:\Project\Fake News Detection\images\fake\6202.jpg,fake,train,0.759680092,0.852189362,0.131667823,0.016539063,-0.098175324,-0.11796961,-0.088471167,-0.306447536,-0.050896943,0.215055376,0.005380229,-0.070872307,-0.02858365,0.13098906,0.205373853,-0.162084863,-0.061765496,0.052860826,-0.081285179,-0.076424219,-0.102794252,-0.097389042,-0.028352806,-0.013817897,-0.047127858,0.103779405,0.06926553,0.06538818,0.065299243,-0.047168944,-0.121280044,-0.014354894,-0.019266242,0.015531724
E:\Project\Fake News Detection\images\fake\6204.jpg,fake,test,0.81880188,0.852769196,0.145078361,0.120294303,-0.07254868,0.063780472,-0.085702464,-0.111224532,0.115589589,-0.166870251,0.198584318,-0.156398267,-0.225927263,0.155434012,0.0390612,-0.161665767,-0.011817977,-0.130843952,-0.105138198,-0.0324587,0.072513163,-0.095933609,-0.027746502,-0.011328675,-0.009220839,-0.085121848,-0.018322626,0.016806901,0.026961453,-0.030162886,0.078375295,0.062438507,-0.063917033,0.02202443
E:\Project\Fake News Detection\images\fake\6206.jpg,fake,test,0.768634439,0.809290528,0.062449515,0.16225332,-0.39339298,0.051225789,-0.289738715,0.010981636,0.302697241,-0.132923961,0.033922993,-0.101010285,-0.057427339,-0.006008007,0.047523886,0.151549444,-0.017481387,-0.020189729,-0.026922043,-0.146005094,-0.039946601,-0.059624217,-0.0221931,0.040745102,-0.050779924,-0.019069023,-0.037359037,-0.009656139,-0.051125776,0.013902292,0.027630594,-0.054544605,-0.050244264,0.011922769
E:\Project\Fake News Detection\images\fake\6217.jpg,fake,train,0.710100889,0.727101803,-0.07829421,-0.121463485,-0.394267589,-0.046156205,0.126685083,0.007734247,-0.013544755,0.014039361,-0.107223086,-0.228807241,-0.093910955,0.016258232,0.180802971,-0.022801574,-0.013506039,0.242352247,-0.005647473,-0.186475918,-0.113316312,-0.012418013,-0.07106553,0.037468739,-0.095050447,0.083972849,-0.014340098,0.092043623,0.124755383,-0.102638066,0.011990979,0.018112656,-0.065960534,-0.067177325
E:\Project\Fake News Detection\images\fake\622.jpg,fake,train,0.701864064,0.728186071,-0.116223283,-0.246980801,-0.010527038,0.264489353,-0.307230294,0.111837842,0.140804633,-0.059199587,-0.05401358,-0.097220823,0.02433411,-0.004863042,-0.072027348,0.11931318,0.103676051,-0.032513503,-0.026895791,0.039610028,-0.041152965,-0.059074793,0.000880837,-0.007657845,-0.146486759,-0.098306634,-0.054043114,-0.11285121,-0.032804258,0.029694555,-0.023649024,-0.008302899,-0.018598802,0.023259787
