source,normalized,error,label
E:\Project\Fake News Detection\images\real\938.jpg,images_normalized\real\938.jpg,,real
E:\Project\Fake News Detection\images\real\947.jpg,images_normalized\real\947.jpg,,real
E:\Project\Fake News Detection\images\real\95.jpg,images_normalized\real\95.jpg,,real
E:\Project\Fake News Detection\images\real\958.jpg,images_normalized\real\958.jpg,,real
E:\Project\Fake News Detection\images\real\961.jpg,images_normalized\real\961.jpg,,real
E:\Project\Fake News Detection\images\real\969.jpg,images_normalized\real\969.jpg,,real
E:\Project\Fake News Detection\images\real\97.jpg,images_normalized\real\97.jpg,,real
E:\Project\Fake News Detection\images\real\970.jpg,images_normalized\real\970.jpg,,real
E:\Project\Fake News Detection\images\real\987.jpg,images_normalized\real\987.jpg,,real
E:\Project\Fake News Detection\images\real\99.jpg,images_normalized\real\99.jpg,,real
E:\Project\Fake News Detection\images\fake\100.jpg,images_normalized\fake\100.jpg,,fake
E:\Project\Fake News Detection\images\fake\1005.jpg,images_normalized\fake\1005.jpg,,fake
E:\Project\Fake News Detection\images\fake\1006.jpg,images_normalized\fake\1006.jpg,,fake
E:\Project\Fake News Detection\images\fake\1008.jpg,images_normalized\fake\1008.jpg,,fake
E:\Project\Fake News Detection\images\fake\1035.jpg,images_normalized\fake\1035.jpg,,fake
E:\Project\Fake News Detection\images\fake\1036.jpg,images_normalized\fake\1036.jpg,,fake
E:\Project\Fake News Detection\images\fake\1037.jpg,images_normalized\fake\1037.jpg,,fake
E:\Project\Fake News Detection\images\fake\1038.jpg,images_normalized\fake\1038.jpg,,fake
E:\Project\Fake News Detection\images\fake\104.jpg,images_normalized\fake\104.jpg,,fake
E:\Project\Fake News Detection\images\fake\1041.jpg,images_normalized\fake\1041.jpg,,fake
E:\Project\Fake News Detection\images\fake\1045.jpg,images_normalized\fake\1045.jpg,,fake
E:\Project\Fake News Detection\images\fake\106.jpg,images_normalized\fake\106.jpg,,fake
E:\Project\Fake News Detection\images\fake\1065.jpg,images_normalized\fake\1065.jpg,,fake
E:\Project\Fake News Detection\images\fake\1070.jpg,images_normalized\fake\1070.jpg,,fake
E:\Project\Fake News Detection\images\fake\1071.jpg,images_normalized\fake\1071.jpg,,fake
E:\Project\Fake News Detection\images\fake\1077.jpg,images_normalized\fake\1077.jpg,,fake
E:\Project\Fake News Detection\images\fake\1083.jpg,images_normalized\fake\1083.jpg,,fake
E:\Project\Fake News Detection\images\fake\109.jpg,images_normalized\fake\109.jpg,,fake
E:\Project\Fake News Detection\images\fake\1096.jpg,images_normalized\fake\1096.jpg,,fake
E:\Project\Fake News Detection\images\fake\11.jpg,images_normalized\fake\11.jpg,,fake
E:\Project\Fake News Detection\images\fake\110.jpg,images_normalized\fake\110.jpg,,fake
E:\Project\Fake News Detection\images\fake\1105.jpg,images_normalized\fake\1105.jpg,,fake
E:\Project\Fake News Detection\images\fake\1106.jpg,images_normalized\fake\1106.jpg,,fake
E:\Project\Fake News Detection\images\fake\1115.jpg,images_normalized\fake\1115.jpg,,fake
E:\Project\Fake News Detection\images\fake\1118.jpg,images_normalized\fake\1118.jpg,,fake
E:\Project\Fake News Detection\images\fake\1140.jpg,images_normalized\fake\1140.jpg,,fake
E:\Project\Fake News Detection\images\fake\1143.jpg,images_normalized\fake\1143.jpg,,fake
E:\Project\Fake News Detection\images\fake\1144.jpg,images_normalized\fake\1144.jpg,,fake
E:\Project\Fake News Detection\images\fake\1155.jpg,images_normalized\fake\1155.jpg,,fake
E:\Project\Fake News Detection\images\fake\1156.jpg,images_normalized\fake\1156.jpg,,fake
E:\Project\Fake News Detection\images\fake\1158.jpg,images_normalized\fake\1158.jpg,,fake
E:\Project\Fake News Detection\images\fake\1185.jpg,images_normalized\fake\1185.jpg,,fake
E:\Project\Fake News Detection\images\fake\1193.jpg,images_normalized\fake\1193.jpg,,fake
E:\Project\Fake News Detection\images\fake\1200.jpg,images_normalized\fake\1200.jpg,,fake
E:\Project\Fake News Detection\images\fake\1207.jpg,images_normalized\fake\1207.jpg,,fake
E:\Project\Fake News Detection\images\fake\1210.jpg,images_normalized\fake\1210.jpg,,fake
E:\Project\Fake News Detection\images\fake\1211.jpg,images_normalized\fake\1211.jpg,,fake
E:\Project\Fake News Detection\images\fake\1212.jpg,images_normalized\fake\1212.jpg,,fake
E:\Project\Fake News Detection\images\fake\122.jpg,images_normalized\fake\122.jpg,,fake
E:\Project\Fake News Detection\images\fake\1223.jpg,images_normalized\fake\1223.jpg,,fake
E:\Project\Fake News Detection\images\fake\123.jpg,images_normalized\fake\123.jpg,,fake
E:\Project\Fake News Detection\images\fake\1244.jpg,images_normalized\fake\1244.jpg,,fake
E:\Project\Fake News Detection\images\fake\1248.jpg,images_normalized\fake\1248.jpg,,fake
E:\Project\Fake News Detection\images\fake\1252.jpg,images_normalized\fake\1252.jpg,,fake
E:\Project\Fake News Detection\images\fake\1254.jpg,images_normalized\fake\1254.jpg,,fake
E:\Project\Fake News Detection\images\fake\1261.jpg,images_normalized\fake\1261.jpg,,fake
E:\Project\Fake News Detection\images\fake\1269.jpg,images_normalized\fake\1269.jpg,,fake
E:\Project\Fake News Detection\images\fake\127.jpg,images_normalized\fake\127.jpg,,fake
E:\Project\Fake News Detection\images\fake\1275.jpg,images_normalized\fake\1275.jpg,,fake
E:\Project\Fake News Detection\images\fake\1276.jpg,images_normalized\fake\1276.jpg,,fake
E:\Project\Fake News Detection\images\fake\1289.jpg,images_normalized\fake\1289.jpg,,fake
E:\Project\Fake News Detection\images\fake\1300.jpg,images_normalized\fake\1300.jpg,,fake
E:\Project\Fake News Detection\images\fake\1309.jpg,images_normalized\fake\1309.jpg,,fake
E:\Project\Fake News Detection\images\fake\1312.jpg,images_normalized\fake\1312.jpg,,fake
E:\Project\Fake News Detection\images\fake\132.jpg,images_normalized\fake\132.jpg,,fake
E:\Project\Fake News Detection\images\fake\1323.jpg,images_normalized\fake\1323.jpg,,fake
E:\Project\Fake News Detection\images\fake\1324.jpg,images_normalized\fake\1324.jpg,,fake
E:\Project\Fake News Detection\images\fake\1328.jpg,images_normalized\fake\1328.jpg,,fake
E:\Project\Fake News Detection\images\fake\133.jpg,images_normalized\fake\133.jpg,,fake
E:\Project\Fake News Detection\images\fake\1342.jpg,images_normalized\fake\1342.jpg,,fake
E:\Project\Fake News Detection\images\fake\1346.jpg,images_normalized\fake\1346.jpg,,fake
E:\Project\Fake News Detection\images\fake\1351.jpg,images_normalized\fake\1351.jpg,,fake
E:\Project\Fake News Detection\images\fake\137.jpg,images_normalized\fake\137.jpg,,fake
E:\Project\Fake News Detection\images\fake\1371.jpg,images_normalized\fake\1371.jpg,,fake
E:\Project\Fake News Detection\images\fake\1372.jpg,images_normalized\fake\1372.jpg,,fake
E:\Project\Fake News Detection\images\fake\1373.jpg,images_normalized\fake\1373.jpg,,fake
E:\Project\Fake News Detection\images\fake\1376.jpg,images_normalized\fake\1376.jpg,,fake
E:\Project\Fake News Detection\images\fake\1378.jpg,images_normalized\fake\1378.jpg,,fake
E:\Project\Fake News Detection\images\fake\1379.jpg,images_normalized\fake\1379.jpg,,fake
E:\Project\Fake News Detection\images\fake\1388.jpg,images_normalized\fake\1388.jpg,,fake
E:\Project\Fake News Detection\images\fake\1389.jpg,images_normalized\fake\1389.jpg,,fake
E:\Project\Fake News Detection\images\fake\139.jpg,images_normalized\fake\139.jpg,,fake
E:\Project\Fake News Detection\images\fake\1396.jpg,images_normalized\fake\1396.jpg,,fake
E:\Project\Fake News Detection\images\fake\1406.jpg,images_normalized\fake\1406.jpg,,fake
E:\Project\Fake News Detection\images\fake\1414.jpg,images_normalized\fake\1414.jpg,,fake
E:\Project\Fake News Detection\images\fake\1416.jpg,images_normalized\fake\1416.jpg,,fake
E:\Project\Fake News Detection\images\fake\1433.jpg,images_normalized\fake\1433.jpg,,fake
E:\Project\Fake News Detection\images\fake\1436.jpg,images_normalized\fake\1436.jpg,,fake
E:\Project\Fake News Detection\images\fake\1438.jpg,images_normalized\fake\1438.jpg,,fake
E:\Project\Fake News Detection\images\fake\1466.jpg,images_normalized\fake\1466.jpg,,fake
E:\Project\Fake News Detection\images\fake\1470.jpg,images_normalized\fake\1470.jpg,,fake
E:\Project\Fake News Detection\images\fake\1476.jpg,images_normalized\fake\1476.jpg,,fake
E:\Project\Fake News Detection\images\fake\148.jpg,images_normalized\fake\148.jpg,,fake
E:\Project\Fake News Detection\images\fake\15.jpg,images_normalized\fake\15.jpg,,fake
E:\Project\Fake News Detection\images\fake\1501.jpg,images_normalized\fake\1501.jpg,,fake
E:\Project\Fake News Detection\images\fake\1506.jpg,images_normalized\fake\1506.jpg,,fake
E:\Project\Fake News Detection\images\fake\1507.jpg,images_normalized\fake\1507.jpg,,fake
E:\Project\Fake News Detection\images\fake\1508.jpg,images_normalized\fake\1508.jpg,,fake
E:\Project\Fake News Detection\images\fake\1510.jpg,images_normalized\fake\1510.jpg,,fake
E:\Project\Fake News Detection\images\fake\1517.jpg,images_normalized\fake\1517.jpg,,fake
E:\Project\Fake News Detection\images\fake\1518.jpg,images_normalized\fake\1518.jpg,,fake
E:\Project\Fake News Detection\images\fake\153.jpg,images_normalized\fake\153.jpg,,fake
E:\Project\Fake News Detection\images\fake\1531.jpg,images_normalized\fake\1531.jpg,,fake
E:\Project\Fake News Detection\images\fake\1533.jpg,images_normalized\fake\1533.jpg,,fake
E:\Project\Fake News Detection\images\fake\1541.jpg,images_normalized\fake\1541.jpg,,fake
E:\Project\Fake News Detection\images\fake\155.jpg,images_normalized\fake\155.jpg,,fake
E:\Project\Fake News Detection\images\fake\1550.jpg,images_normalized\fake\1550.jpg,,fake
E:\Project\Fake News Detection\images\fake\1555.jpg,images_normalized\fake\1555.jpg,,fake
E:\Project\Fake News Detection\images\fake\156.jpg,images_normalized\fake\156.jpg,,fake
E:\Project\Fake News Detection\images\fake\1583.jpg,images_normalized\fake\1583.jpg,,fake
E:\Project\Fake News Detection\images\fake\1584.jpg,images_normalized\fake\1584.jpg,,fake
E:\Project\Fake News Detection\images\fake\159.jpg,images_normalized\fake\159.jpg,,fake
E:\Project\Fake News Detection\images\fake\1593.jpg,images_normalized\fake\1593.jpg,,fake
E:\Project\Fake News Detection\images\fake\1614.jpg,images_normalized\fake\1614.jpg,,fake
E:\Project\Fake News Detection\images\fake\1616.jpg,images_normalized\fake\1616.jpg,,fake
E:\Project\Fake News Detection\images\fake\1617.jpg,images_normalized\fake\1617.jpg,,fake
E:\Project\Fake News Detection\images\fake\162.jpg,images_normalized\fake\162.jpg,,fake
E:\Project\Fake News Detection\images\fake\1621.jpg,images_normalized\fake\1621.jpg,,fake
E:\Project\Fake News Detection\images\fake\1625.jpg,images_normalized\fake\1625.jpg,,fake
E:\Project\Fake News Detection\images\fake\1635.jpg,images_normalized\fake\1635.jpg,,fake
E:\Project\Fake News Detection\images\fake\1637.jpg,images_normalized\fake\1637.jpg,,fake
E:\Project\Fake News Detection\images\fake\1644.jpg,images_normalized\fake\1644.jpg,,fake
E:\Project\Fake News Detection\images\fake\1650.jpg,images_normalized\fake\1650.jpg,,fake
E:\Project\Fake News Detection\images\fake\1656.jpg,images_normalized\fake\1656.jpg,,fake
E:\Project\Fake News Detection\images\fake\1657.jpg,images_normalized\fake\1657.jpg,,fake
E:\Project\Fake News Detection\images\fake\166.jpg,images_normalized\fake\166.jpg,,fake
E:\Project\Fake News Detection\images\fake\1661.jpg,images_normalized\fake\1661.jpg,,fake
E:\Project\Fake News Detection\images\fake\1668.jpg,images_normalized\fake\1668.jpg,,fake
E:\Project\Fake News Detection\images\fake\1670.jpg,images_normalized\fake\1670.jpg,,fake
E:\Project\Fake News Detection\images\fake\1673.jpg,images_normalized\fake\1673.jpg,,fake
E:\Project\Fake News Detection\images\fake\1674.jpg,images_normalized\fake\1674.jpg,,fake
E:\Project\Fake News Detection\images\fake\1686.jpg,images_normalized\fake\1686.jpg,,fake
E:\Project\Fake News Detection\images\fake\1689.jpg,images_normalized\fake\1689.jpg,,fake
E:\Project\Fake News Detection\images\fake\1690.jpg,images_normalized\fake\1690.jpg,,fake
E:\Project\Fake News Detection\images\fake\17.jpg,images_normalized\fake\17.jpg,,fake
E:\Project\Fake News Detection\images\fake\1708.jpg,images_normalized\fake\1708.jpg,,fake
E:\Project\Fake News Detection\images\fake\1716.jpg,images_normalized\fake\1716.jpg,,fake
E:\Project\Fake News Detection\images\fake\172.jpg,images_normalized\fake\172.jpg,,fake
E:\Project\Fake News Detection\images\fake\1729.jpg,images_normalized\fake\1729.jpg,,fake
E:\Project\Fake News Detection\images\fake\1730.jpg,images_normalized\fake\1730.jpg,,fake
E:\Project\Fake News Detection\images\fake\1733.jpg,images_normalized\fake\1733.jpg,,fake
E:\Project\Fake News Detection\images\fake\1735.jpg,images_normalized\fake\1735.jpg,,fake
E:\Project\Fake News Detection\images\fake\1739.jpg,images_normalized\fake\1739.jpg,,fake
E:\Project\Fake News Detection\images\fake\174.jpg,images_normalized\fake\174.jpg,,fake
E:\Project\Fake News Detection\images\fake\1744.jpg,images_normalized\fake\1744.jpg,,fake
E:\Project\Fake News Detection\images\fake\1746.jpg,images_normalized\fake\1746.jpg,,fake
E:\Project\Fake News Detection\images\fake\1753.jpg,images_normalized\fake\1753.jpg,,fake
E:\Project\Fake News Detection\images\fake\1758.jpg,images_normalized\fake\1758.jpg,,fake
E:\Project\Fake News Detection\images\fake\1762.jpg,images_normalized\fake\1762.jpg,,fake
E:\Project\Fake News Detection\images\fake\1769.jpg,images_normalized\fake\1769.jpg,,fake
E:\Project\Fake News Detection\images\fake\1779.jpg,images_normalized\fake\1779.jpg,,fake
E:\Project\Fake News Detection\images\fake\1780.jpg,images_normalized\fake\1780.jpg,,fake
E:\Project\Fake News Detection\images\fake\1782.jpg,images_normalized\fake\1782.jpg,,fake
E:\Project\Fake News Detection\images\fake\1785.jpg,images_normalized\fake\1785.jpg,,fake
E:\Project\Fake News Detection\images\fake\1789.jpg,images_normalized\fake\1789.jpg,,fake
E:\Project\Fake News Detection\images\fake\179.jpg,images_normalized\fake\179.jpg,,fake
E:\Project\Fake News Detection\images\fake\1801.jpg,images_normalized\fake\1801.jpg,,fake
E:\Project\Fake News Detection\images\fake\1803.jpg,images_normalized\fake\1803.jpg,,fake
E:\Project\Fake News Detection\images\fake\1820.jpg,images_normalized\fake\1820.jpg,,fake
E:\Project\Fake News Detection\images\fake\183.jpg,images_normalized\fake\183.jpg,,fake
E:\Project\Fake News Detection\images\fake\1837.jpg,images_normalized\fake\1837.jpg,,fake
E:\Project\Fake News Detection\images\fake\1839.jpg,images_normalized\fake\1839.jpg,,fake
E:\Project\Fake News Detection\images\fake\1842.jpg,images_normalized\fake\1842.jpg,,fake
E:\Project\Fake News Detection\images\fake\1845.jpg,images_normalized\fake\1845.jpg,,fake
E:\Project\Fake News Detection\images\fake\1849.jpg,images_normalized\fake\1849.jpg,,fake
E:\Project\Fake News Detection\images\fake\186.jpg,images_normalized\fake\186.jpg,,fake
E:\Project\Fake News Detection\images\fake\1865.jpg,images_normalized\fake\1865.jpg,,fake
E:\Project\Fake News Detection\images\fake\1867.jpg,images_normalized\fake\1867.jpg,,fake
E:\Project\Fake News Detection\images\fake\1873.jpg,images_normalized\fake\1873.jpg,,fake
E:\Project\Fake News Detection\images\fake\1876.jpg,images_normalized\fake\1876.jpg,,fake
E:\Project\Fake News Detection\images\fake\1878.jpg,images_normalized\fake\1878.jpg,,fake
E:\Project\Fake News Detection\images\fake\1901.jpg,images_normalized\fake\1901.jpg,,fake
E:\Project\Fake News Detection\images\fake\1903.jpg,images_normalized\fake\1903.jpg,,fake
E:\Project\Fake News Detection\images\fake\1908.jpg,images_normalized\fake\1908.jpg,,fake
E:\Project\Fake News Detection\images\fake\1914.jpg,images_normalized\fake\1914.jpg,,fake
E:\Project\Fake News Detection\images\fake\1918.jpg,images_normalized\fake\1918.jpg,,fake
E:\Project\Fake News Detection\images\fake\1928.jpg,images_normalized\fake\1928.jpg,,fake
E:\Project\Fake News Detection\images\fake\193.jpg,images_normalized\fake\193.jpg,,fake
E:\Project\Fake News Detection\images\fake\1938.jpg,images_normalized\fake\1938.jpg,,fake
E:\Project\Fake News Detection\images\fake\194.jpg,images_normalized\fake\194.jpg,,fake
E:\Project\Fake News Detection\images\fake\1944.jpg,images_normalized\fake\1944.jpg,,fake
E:\Project\Fake News Detection\images\fake\1949.jpg,images_normalized\fake\1949.jpg,,fake
E:\Project\Fake News Detection\images\fake\1950.jpg,images_normalized\fake\1950.jpg,,fake
E:\Project\Fake News Detection\images\fake\1960.jpg,images_normalized\fake\1960.jpg,,fake
E:\Project\Fake News Detection\images\fake\1972.jpg,images_normalized\fake\1972.jpg,,fake
E:\Project\Fake News Detection\images\fake\1981.jpg,images_normalized\fake\1981.jpg,,fake
E:\Project\Fake News Detection\images\fake\1982.jpg,images_normalized\fake\1982.jpg,,fake
E:\Project\Fake News Detection\images\fake\1985.jpg,images_normalized\fake\1985.jpg,,fake
E:\Project\Fake News Detection\images\fake\1994.jpg,images_normalized\fake\1994.jpg,,fake
E:\Project\Fake News Detection\images\fake\1996.jpg,images_normalized\fake\1996.jpg,,fake
E:\Project\Fake News Detection\images\fake\1997.jpg,images_normalized\fake\1997.jpg,,fake
E:\Project\Fake News Detection\images\fake\2.jpg,images_normalized\fake\2.jpg,,fake
E:\Project\Fake News Detection\images\fake\2003.jpg,images_normalized\fake\2003.jpg,,fake
E:\Project\Fake News Detection\images\fake\2006.jpg,images_normalized\fake\2006.jpg,,fake
E:\Project\Fake News Detection\images\fake\201.jpg,images_normalized\fake\201.jpg,,fake
E:\Project\Fake News Detection\images\fake\2010.jpg,images_normalized\fake\2010.jpg,,fake
E:\Project\Fake News Detection\images\fake\2019.jpg,images_normalized\fake\2019.jpg,,fake
E:\Project\Fake News Detection\images\fake\202.jpg,images_normalized\fake\202.jpg,,fake
E:\Project\Fake News Detection\images\fake\2021.jpg,images_normalized\fake\2021.jpg,,fake
E:\Project\Fake News Detection\images\fake\2041.jpg,images_normalized\fake\2041.jpg,,fake
E:\Project\Fake News Detection\images\fake\2044.jpg,images_normalized\fake\2044.jpg,,fake
E:\Project\Fake News Detection\images\fake\2051.jpg,images_normalized\fake\2051.jpg,,fake
E:\Project\Fake News Detection\images\fake\2056.jpg,images_normalized\fake\2056.jpg,,fake
E:\Project\Fake News Detection\images\fake\2068.jpg,images_normalized\fake\2068.jpg,,fake
E:\Project\Fake News Detection\images\fake\2069.jpg,images_normalized\fake\2069.jpg,,fake
E:\Project\Fake News Detection\images\fake\207.jpg,images_normalized\fake\207.jpg,,fake
E:\Project\Fake News Detection\images\fake\2070.jpg,images_normalized\fake\2070.jpg,,fake
E:\Project\Fake News Detection\images\fake\2076.jpg,images_normalized\fake\2076.jpg,,fake
E:\Project\Fake News Detection\images\fake\2078.jpg,images_normalized\fake\2078.jpg,,fake
E:\Project\Fake News Detection\images\fake\2084.jpg,images_normalized\fake\2084.jpg,,fake
E:\Project\Fake News Detection\images\fake\209.jpg,images_normalized\fake\209.jpg,,fake
E:\Project\Fake News Detection\images\fake\2090.jpg,images_normalized\fake\2090.jpg,,fake
E:\Project\Fake News Detection\images\fake\2094.jpg,images_normalized\fake\2094.jpg,,fake
E:\Project\Fake News Detection\images\fake\2103.jpg,images_normalized\fake\2103.jpg,,fake
E:\Project\Fake News Detection\images\fake\2115.jpg,images_normalized\fake\2115.jpg,,fake
E:\Project\Fake News Detection\images\fake\2118.jpg,images_normalized\fake\2118.jpg,,fake
E:\Project\Fake News Detection\images\fake\213.jpg,images_normalized\fake\213.jpg,,fake
E:\Project\Fake News Detection\images\fake\2152.jpg,images_normalized\fake\2152.jpg,,fake
E:\Project\Fake News Detection\images\fake\2155.jpg,images_normalized\fake\2155.jpg,,fake
E:\Project\Fake News Detection\images\fake\216.jpg,images_normalized\fake\216.jpg,,fake
E:\Project\Fake News Detection\images\fake\2179.jpg,images_normalized\fake\2179.jpg,,fake
E:\Project\Fake News Detection\images\fake\2193.jpg,images_normalized\fake\2193.jpg,,fake
E:\Project\Fake News Detection\images\fake\221.jpg,images_normalized\fake\221.jpg,,fake
E:\Project\Fake News Detection\images\fake\2218.jpg,images_normalized\fake\2218.jpg,,fake
E:\Project\Fake News Detection\images\fake\2223.jpg,images_normalized\fake\2223.jpg,,fake
E:\Project\Fake News Detection\images\fake\224.jpg,images_normalized\fake\224.jpg,,fake
E:\Project\Fake News Detection\images\fake\2248.jpg,images_normalized\fake\2248.jpg,,fake
E:\Project\Fake News Detection\images\fake\2251.jpg,images_normalized\fake\2251.jpg,,fake
E:\Project\Fake News Detection\images\fake\2254.jpg,images_normalized\fake\2254.jpg,,fake
E:\Project\Fake News Detection\images\fake\2256.jpg,images_normalized\fake\2256.jpg,,fake
E:\Project\Fake News Detection\images\fake\2263.jpg,images_normalized\fake\2263.jpg,,fake
E:\Project\Fake News Detection\images\fake\2267.jpg,images_normalized\fake\2267.jpg,,fake
E:\Project\Fake News Detection\images\fake\2279.jpg,images_normalized\fake\2279.jpg,,fake
E:\Project\Fake News Detection\images\fake\2286.jpg,images_normalized\fake\2286.jpg,,fake
E:\Project\Fake News Detection\images\fake\2287.jpg,images_normalized\fake\2287.jpg,,fake
E:\Project\Fake News Detection\images\fake\2289.jpg,images_normalized\fake\2289.jpg,,fake
E:\Project\Fake News Detection\images\fake\2293.jpg,images_normalized\fake\2293.jpg,,fake
E:\Project\Fake News Detection\images\fake\2299.jpg,images_normalized\fake\2299.jpg,,fake
E:\Project\Fake News Detection\images\fake\2300.jpg,images_normalized\fake\2300.jpg,,fake
E:\Project\Fake News Detection\images\fake\2304.jpg,images_normalized\fake\2304.jpg,,fake
E:\Project\Fake News Detection\images\fake\2314.jpg,images_normalized\fake\2314.jpg,,fake
E:\Project\Fake News Detection\images\fake\2317.jpg,images_normalized\fake\2317.jpg,,fake
E:\Project\Fake News Detection\images\fake\2348.jpg,images_normalized\fake\2348.jpg,,fake
E:\Project\Fake News Detection\images\fake\2349.jpg,images_normalized\fake\2349.jpg,,fake
E:\Project\Fake News Detection\images\fake\2353.jpg,images_normalized\fake\2353.jpg,,fake
E:\Project\Fake News Detection\images\fake\2355.jpg,images_normalized\fake\2355.jpg,,fake
E:\Project\Fake News Detection\images\fake\2362.jpg,images_normalized\fake\2362.jpg,,fake
E:\Project\Fake News Detection\images\fake\239.jpg,images_normalized\fake\239.jpg,,fake
E:\Project\Fake News Detection\images\fake\2394.jpg,images_normalized\fake\2394.jpg,,fake
E:\Project\Fake News Detection\images\fake\24.jpg,images_normalized\fake\24.jpg,,fake
E:\Project\Fake News Detection\images\fake\2406.jpg,images_normalized\fake\2406.jpg,,fake
E:\Project\Fake News Detection\images\fake\2420.jpg,images_normalized\fake\2420.jpg,,fake
E:\Project\Fake News Detection\images\fake\244.jpg,images_normalized\fake\244.jpg,,fake
E:\Project\Fake News Detection\images\fake\2445.jpg,images_normalized\fake\2445.jpg,,fake
E:\Project\Fake News Detection\images\fake\2446.jpg,images_normalized\fake\2446.jpg,,fake
E:\Project\Fake News Detection\images\fake\2450.jpg,images_normalized\fake\2450.jpg,,fake
E:\Project\Fake News Detection\images\fake\2458.jpg,images_normalized\fake\2458.jpg,,fake
E:\Project\Fake News Detection\images\fake\246.jpg,images_normalized\fake\246.jpg,,fake
E:\Project\Fake News Detection\images\fake\2461.jpg,images_normalized\fake\2461.jpg,,fake
E:\Project\Fake News Detection\images\fake\2467.jpg,images_normalized\fake\2467.jpg,,fake
E:\Project\Fake News Detection\images\fake\2474.jpg,images_normalized\fake\2474.jpg,,fake
E:\Project\Fake News Detection\images\fake\2481.jpg,images_normalized\fake\2481.jpg,,fake
E:\Project\Fake News Detection\images\fake\2485.jpg,images_normalized\fake\2485.jpg,,fake
E:\Project\Fake News Detection\images\fake\25.jpg,images_normalized\fake\25.jpg,,fake
E:\Project\Fake News Detection\images\fake\2505.jpg,images_normalized\fake\2505.jpg,,fake
E:\Project\Fake News Detection\images\fake\2507.jpg,images_normalized\fake\2507.jpg,,fake
E:\Project\Fake News Detection\images\fake\2514.jpg,images_normalized\fake\2514.jpg,,fake
E:\Project\Fake News Detection\images\fake\2516.jpg,images_normalized\fake\2516.jpg,,fake
E:\Project\Fake News Detection\images\fake\2519.jpg,images_normalized\fake\2519.jpg,,fake
E:\Project\Fake News Detection\images\fake\252.jpg,images_normalized\fake\252.jpg,,fake
E:\Project\Fake News Detection\images\fake\2521.jpg,images_normalized\fake\2521.jpg,,fake
E:\Project\Fake News Detection\images\fake\2523.jpg,images_normalized\fake\2523.jpg,,fake
E:\Project\Fake News Detection\images\fake\2527.jpg,images_normalized\fake\2527.jpg,,fake
E:\Project\Fake News Detection\images\fake\2552.jpg,images_normalized\fake\2552.jpg,,fake
E:\Project\Fake News Detection\images\fake\256.jpg,images_normalized\fake\256.jpg,,fake
E:\Project\Fake News Detection\images\fake\257.jpg,images_normalized\fake\257.jpg,,fake
E:\Project\Fake News Detection\images\fake\2588.jpg,images_normalized\fake\2588.jpg,,fake
E:\Project\Fake News Detection\images\fake\2590.jpg,images_normalized\fake\2590.jpg,,fake
E:\Project\Fake News Detection\images\fake\260.jpg,images_normalized\fake\260.jpg,,fake
E:\Project\Fake News Detection\images\fake\261.jpg,images_normalized\fake\261.jpg,,fake
E:\Project\Fake News Detection\images\fake\2621.jpg,images_normalized\fake\2621.jpg,,fake
E:\Project\Fake News Detection\images\fake\2623.jpg,images_normalized\fake\2623.jpg,,fake
E:\Project\Fake News Detection\images\fake\263.jpg,images_normalized\fake\263.jpg,,fake
E:\Project\Fake News Detection\images\fake\265.jpg,images_normalized\fake\265.jpg,,fake
E:\Project\Fake News Detection\images\fake\2650.jpg,images_normalized\fake\2650.jpg,,fake
E:\Project\Fake News Detection\images\fake\2656.jpg,images_normalized\fake\2656.jpg,,fake
E:\Project\Fake News Detection\images\fake\2662.jpg,images_normalized\fake\2662.jpg,,fake
E:\Project\Fake News Detection\images\fake\2669.jpg,images_normalized\fake\2669.jpg,,fake
E:\Project\Fake News Detection\images\fake\2674.jpg,images_normalized\fake\2674.jpg,,fake
E:\Project\Fake News Detection\images\fake\2679.jpg,images_normalized\fake\2679.jpg,,fake
E:\Project\Fake News Detection\images\fake\2682.jpg,images_normalized\fake\2682.jpg,,fake
E:\Project\Fake News Detection\images\fake\2685.jpg,images_normalized\fake\2685.jpg,,fake
E:\Project\Fake News Detection\images\fake\2686.jpg,images_normalized\fake\2686.jpg,,fake
E:\Project\Fake News Detection\images\fake\2707.jpg,images_normalized\fake\2707.jpg,,fake
E:\Project\Fake News Detection\images\fake\271.jpg,images_normalized\fake\271.jpg,,fake
E:\Project\Fake News Detection\images\fake\2713.jpg,images_normalized\fake\2713.jpg,,fake
E:\Project\Fake News Detection\images\fake\2719.jpg,images_normalized\fake\2719.jpg,,fake
E:\Project\Fake News Detection\images\fake\2729.jpg,images_normalized\fake\2729.jpg,,fake
E:\Project\Fake News Detection\images\fake\2737.jpg,images_normalized\fake\2737.jpg,,fake
E:\Project\Fake News Detection\images\fake\2749.jpg,images_normalized\fake\2749.jpg,,fake
E:\Project\Fake News Detection\images\fake\275.jpg,images_normalized\fake\275.jpg,,fake
E:\Project\Fake News Detection\images\fake\2750.jpg,images_normalized\fake\2750.jpg,,fake
E:\Project\Fake News Detection\images\fake\2760.jpg,images_normalized\fake\2760.jpg,,fake
E:\Project\Fake News Detection\images\fake\2764.jpg,images_normalized\fake\2764.jpg,,fake
E:\Project\Fake News Detection\images\fake\2767.jpg,images_normalized\fake\2767.jpg,,fake
E:\Project\Fake News Detection\images\fake\2774.jpg,images_normalized\fake\2774.jpg,,fake
E:\Project\Fake News Detection\images\fake\2780.jpg,images_normalized\fake\2780.jpg,,fake
